No.,transition,lambda(invacuo),Ei(cm^-1),Ek(cm^-1),gi,gk,Aki(s^-1),
1615,6d-7D,123718.30945140,106632.43389,107440.72169,4,6,0.46652E-02*,
1616,6d-8D,75024.68095409,106632.43389,107965.32859,4,6,0.35427E-02*,
1617,6d-9D,59081.98053394,106632.43389,108324.99732,4,6,0.26067E-02*,
1618,6d-10D,51286.46097057,106632.43389,108582.26622,4,6,0.19452E-02*,
1619,6d-11D,46724.99365191,106632.43389,108772.61609,4,6,0.14815E-02*,
1620,6d-12D,43764.46374228,106632.43389,108917.39277,4,6,0.11511E-02*,
1621,6d-13D,41707.86773791,106632.43389,109030.06305,4,6,0.91071E-03*,
1622,6d-14D,40208.60907947,106632.43389,109119.46346,4,6,0.73225E-03*,
1623,6d-15D,39075.42446664,106632.43389,109191.58715,4,6,0.59721E-03*,
1624,6d-16D,38194.45331330,106632.43389,109250.61510,4,6,0.49327E-03*,
1625,6d-17D,37493.87735234,106632.43389,109299.53601,4,6,0.41201E-03*,
1626,6d-18D,36926.28107595,106632.43389,109340.53221,4,6,0.34761E-03*,
1627,6d-19D,36459.18052134,106632.43389,109375.22730,4,6,0.29592E-03*,
1628,6d-20D,36069.62947720,106632.43389,109404.84939,4,6,0.25397E-03*,
1629,6d-21D,35740.99587964,106632.43389,109430.34138,4,6,0.21957E-03*,
1630,6d-22D,35460.95596987,106632.43389,109452.43682,4,6,0.19110E-03*,
1631,6d-23D,35220.20275803,106632.43389,109471.71340,4,6,0.16734E-03*,
1632,6d-24D,35011.58960569,106632.43389,109488.63097,4,6,0.14736E-03*,
1633,6d-25D,34829.54763449,106632.43389,109503.55932,4,6,0.13044E-03*,
1634,6D-7S,123720.73685653,106632.43839,107440.71033,6,2,0.24150E-01*,
1635,6D-8S,75025.36268448,106632.43839,107965.32099,6,2,0.20414E-01*,
1636,6D-9S,59082.32429141,106632.43839,108324.99198,6,2,0.15877E-01*,
1637,6D-10S,51286.68192564,106632.43839,108582.26233,6,2,0.12257E-01*,
1638,6D-11S,46725.15591014,106632.43839,108772.61317,6,2,0.95497E-02*,
1639,6D-12S,43764.59321719,106632.43839,108917.39051,6,2,0.75409E-02*,
1640,6D-13S,41707.97696238,106632.43839,109030.06128,6,2,0.60383E-02*,
1641,6D-14S,40208.70488065,106632.43839,109119.46204,6,2,0.48999E-02*,
1642,6D-15S,39075.51089317,106632.43839,109191.58600,6,2,0.40252E-02*,
1643,6D-16S,38194.53292413,106632.43839,109250.61415,6,2,0.33438E-02*,
1644,6D-17S,37493.95184714,106632.43839,109299.53522,6,2,0.28061E-02*,
1645,6D-18S,36926.35162945,106632.43839,109340.53155,6,2,0.23767E-02*,
1646,6D-19S,36459.24797234,106632.43839,109375.22673,6,2,0.20299E-02*,
1647,6D-20S,36069.69444115,106632.43839,109404.84890,6,2,0.17469E-02*,
1648,6D-21S,35741.05881862,106632.43839,109430.34095,6,2,0.15138E-02*,
1649,6D-22S,35461.01723773,106632.43839,109452.43646,6,2,0.13202E-02*,
1650,6D-23S,35220.26263048,106632.43839,109471.71308,6,2,0.11581E-02*,
1651,6D-24S,35011.64830076,106632.43839,109488.63069,6,2,0.10214E-02*,
1652,6D-25S,34829.60532694,106632.43839,109503.55907,6,2,0.90526E-03*,
1653,6D-7d,123719.43363586,106632.43839,107440.71885,6,4,0.69977E-02*,
1654,6D-8d,75025.04163221,106632.43839,107965.32669,6,4,0.53139E-02*,
1655,6D-9d,59082.18445582,106632.43839,108324.99599,6,4,0.39099E-02*,
1656,6D-10d,51286.60511180,106632.43839,108582.26525,6,4,0.29177E-02*,
1657,6D-11d,46725.10800813,106632.43839,108772.61536,6,4,0.22221E-02*,
1658,6D-12d,43764.56084797,106632.43839,108917.39220,6,4,0.17265E-02*,
1659,6D-13d,41707.95383969,106632.43839,109030.06261,6,4,0.13660E-02*,
1660,6D-14d,40208.68767440,106632.43839,109119.46311,6,4,0.10983E-02*,
1661,6D-15d,39075.49768126,106632.43839,109191.58686,6,4,0.89579E-03*,
1662,6D-16d,38194.52252319,106632.43839,109250.61486,6,4,0.73988E-03*,
1663,6D-17d,37493.94349100,106632.43839,109299.53582,6,4,0.61800E-03*,
1664,6D-18d,36926.34480158,106632.43839,109340.53205,6,4,0.52139E-03*,
1665,6D-19d,36459.24231276,106632.43839,109375.22715,6,4,0.44386E-03*,
1666,6D-20d,36069.68969190,106632.43839,109404.84927,6,4,0.38094E-03*,
1667,6D-21d,35741.05479046,106632.43839,109430.34127,6,4,0.32934E-03*,
1668,6D-22d,35461.01378896,106632.43839,109452.43673,6,4,0.28664E-03*,
1669,6D-23d,35220.25965312,106632.43839,109471.71332,6,4,0.25101E-03*,
1670,6D-24d,35011.64571123,106632.43839,109488.63090,6,4,0.22103E-03*,
1671,6D-25d,34829.60305965,106632.43839,109503.55926,6,4,0.19565E-03*,
1672,6D-7D,123718.99924379,106632.43839,107440.72169,6,6,0.18661E-01*,
1673,6D-8D,75024.93461749,106632.43839,107965.32859,6,6,0.14171E-01*,
1674,6D-9D,59082.13784500,106632.43839,108324.99732,6,6,0.10427E-01*,
1675,6D-10D,51286.57950773,106632.43839,108582.26622,6,6,0.77807E-02*,
1676,6D-11D,46725.09204111,106632.43839,108772.61609,6,6,0.59258E-02*,
1677,6D-12D,43764.55005844,106632.43839,108917.39277,6,6,0.46042E-02*,
1678,6D-13D,41707.94613227,106632.43839,109030.06305,6,6,0.36428E-02*,
1679,6D-14D,40208.68193909,106632.43839,109119.46346,6,6,0.29290E-02*,
1680,6D-15D,39075.49327737,106632.43839,109191.58715,6,6,0.23888E-02*,
1681,6D-16D,38194.51905627,106632.43839,109250.61510,6,6,0.19730E-02*,
1682,6D-17D,37493.94070567,106632.43839,109299.53601,6,6,0.16480E-02*,
1683,6D-18D,36926.34252566,106632.43839,109340.53221,6,6,0.13904E-02*,
1684,6D-19D,36459.24042627,106632.43839,109375.22730,6,6,0.11836E-02*,
1685,6D-20D,36069.68810885,106632.43839,109404.84939,6,6,0.10158E-02*,
1686,6D-21D,35741.05344776,106632.43839,109430.34138,6,6,0.87826E-03*,
1687,6D-22D,35461.01263939,106632.43839,109452.43682,6,6,0.76440E-03*,
1688,6D-23D,35220.25866068,106632.43839,109471.71340,6,6,0.66937E-03*,
1689,6D-24D,35011.64484807,106632.43839,109488.63097,6,6,0.58943E-03*,
1690,6D-25D,34829.60230390,106632.43839,109503.55932,6,6,0.52174E-03*,
1691,6f-7p,123720.73685653,106632.43839,107440.71033,6,2,0.11864E-01*,
1692,6f-8p,75025.36268448,106632.43839,107965.32099,6,2,0.97527E-02*,
1693,6f-9p,59082.32429141,106632.43839,108324.99198,6,2,0.73899E-02*,
1694,6f-10p,51286.68192564,106632.43839,108582.26233,6,2,0.55906E-02*,
1695,6f-11p,46725.15591014,106632.43839,108772.61317,6,2,0.42889E-02*,
1696,6f-12p,43764.59321719,106632.43839,108917.39051,6,2,0.33465E-02*,
1697,6f-13p,41707.97696238,106632.43839,109030.06128,6,2,0.26547E-02*,
1698,6f-14p,40208.70488065,106632.43839,109119.46204,6,2,0.21382E-02*,
1699,6f-15p,39075.51089317,106632.43839,109191.58600,6,2,0.17459E-02*,
1700,6f-16p,38194.53292413,106632.43839,109250.61415,6,2,0.14432E-02*,
1701,6f-17p,37493.95184714,106632.43839,109299.53522,6,2,0.12062E-02*,
1702,6f-18p,36926.35162945,106632.43839,109340.53155,6,2,0.10181E-02*,
1703,6f-19p,36459.24797234,106632.43839,109375.22673,6,2,0.86696E-03*,
1704,6f-20p,36069.69444115,106632.43839,109404.84890,6,2,0.74424E-03*,
1705,6f-21p,35741.05881862,106632.43839,109430.34095,6,2,0.64357E-03*,
1706,6f-22p,35461.01723773,106632.43839,109452.43646,6,2,0.56022E-03*,
1707,6f-23p,35220.26263048,106632.43839,109471.71308,6,2,0.49064E-03*,
1708,6f-24p,35011.64830076,106632.43839,109488.63069,6,2,0.43210E-03*,
1709,6f-25p,34829.60532694,106632.43839,109503.55907,6,2,0.38248E-03*,
1710,6f-7P,123719.43363586,106632.43839,107440.71885,6,4,0.16948E-02*,
1711,6f-8P,75025.04163221,106632.43839,107965.32669,6,4,0.13932E-02*,
1712,6f-9P,59082.18445582,106632.43839,108324.99599,6,4,0.10557E-02*,
1713,6f-10P,51286.60511180,106632.43839,108582.26525,6,4,0.79864E-03*,
1714,6f-11P,46725.10800813,106632.43839,108772.61536,6,4,0.61269E-03*,
1715,6f-12P,43764.56084797,106632.43839,108917.39220,6,4,0.47806E-03*,
1716,6f-13P,41707.95383969,106632.43839,109030.06261,6,4,0.37923E-03*,
1717,6f-14P,40208.68767440,106632.43839,109119.46311,6,4,0.30544E-03*,
1718,6f-15P,39075.49768126,106632.43839,109191.58686,6,4,0.24941E-03*,
1719,6f-16P,38194.52252319,106632.43839,109250.61486,6,4,0.20616E-03*,
1720,6f-17P,37493.94349100,106632.43839,109299.53582,6,4,0.17230E-03*,
1721,6f-18P,36926.34480158,106632.43839,109340.53205,6,4,0.14543E-03*,
1722,6f-19P,36459.24231276,106632.43839,109375.22715,6,4,0.12385E-03*,
1723,6f-20P,36069.68969190,106632.43839,109404.84927,6,4,0.10632E-03*,
1724,6f-21P,35741.05479046,106632.43839,109430.34127,6,4,0.91936E-04*,
1725,6f-22P,35461.01378896,106632.43839,109452.43673,6,4,0.80029E-04*,
1726,6f-23P,35220.25965312,106632.43839,109471.71332,6,4,0.70089E-04*,
1727,6f-24P,35011.64571123,106632.43839,109488.63090,6,4,0.61726E-04*,
1728,6f-25P,34829.60305965,106632.43839,109503.55926,6,4,0.54641E-04*,
1729,6f-7f,123718.99924379,106632.43839,107440.72169,6,6,0.16134E-01*,
1730,6f-8f,75024.93461749,106632.43839,107965.32859,6,6,0.11360E-01*,
1731,6f-9f,59082.13784500,106632.43839,108324.99732,6,6,0.79751E-02*,
1732,6f-10f,51286.57950773,106632.43839,108582.26622,6,6,0.57652E-02*,
1733,6f-11f,46725.09204111,106632.43839,108772.61609,6,6,0.42926E-02*,
1734,6f-12f,43764.55005844,106632.43839,108917.39277,6,6,0.32797E-02*,
1735,6f-13f,41707.94613227,106632.43839,109030.06305,6,6,0.25619E-02*,
1736,6f-14f,40208.68193909,106632.43839,109119.46346,6,6,0.20394E-02*,
1737,6f-15f,39075.49327737,106632.43839,109191.58715,6,6,0.16500E-02*,
1738,6f-16f,38194.51905627,106632.43839,109250.61510,6,6,0.13541E-02*,
1739,6f-17f,37493.94070567,106632.43839,109299.53601,6,6,0.11250E-02*,
1740,6f-18f,36926.34252566,106632.43839,109340.53221,6,6,0.94493E-03*,
1741,6f-19f,36459.24042627,106632.43839,109375.22730,6,6,0.80143E-03*,
1742,6f-20f,36069.68810885,106632.43839,109404.84939,6,6,0.68563E-03*,
1743,6f-21f,35741.05344776,106632.43839,109430.34138,6,6,0.59115E-03*,
1744,6f-22f,35461.01263939,106632.43839,109452.43682,6,6,0.51331E-03*,
1745,6f-23f,35220.25866068,106632.43839,109471.71340,6,6,0.44857E-03*,
1746,6f-24f,35011.64484807,106632.43839,109488.63097,6,6,0.39430E-03*,
1747,6f-25f,34829.60230390,106632.43839,109503.55932,6,6,0.34846E-03*,
1748,6f-6F,44379689692.018,106632.43839,106632.44065,6,8,0.12689E-29*,
1749,6f-7F,123718.78204999,106632.43839,107440.72310,6,8,0.20168E-02*,
1750,6f-8F,75024.88111051,106632.43839,107965.32954,6,8,0.14200E-02*,
1751,6f-9F,59082.11453973,106632.43839,108324.99799,6,8,0.99689E-03*,
1752,6f-10F,51286.56670576,106632.43839,108582.26671,6,8,0.72066E-03*,
1753,6f-11F,46725.08405764,106632.43839,108772.61646,6,8,0.53657E-03*,
1754,6f-12F,43764.54466370,106632.43839,108917.39305,6,8,0.40997E-03*,
1755,6f-13F,41707.94227858,106632.43839,109030.06327,6,8,0.32024E-03*,
1756,6f-14F,40208.67907145,106632.43839,109119.46364,6,8,0.25492E-03*,
1757,6f-15F,39075.49107544,106632.43839,109191.58729,6,8,0.20626E-03*,
1758,6f-16F,38194.51732282,106632.43839,109250.61522,6,8,0.16926E-03*,
1759,6f-17F,37493.93931301,106632.43839,109299.53611,6,8,0.14063E-03*,
1760,6f-18F,36926.34138771,106632.43839,109340.53230,6,8,0.11812E-03*,
1761,6f-19F,36459.23948302,106632.43839,109375.22737,6,8,0.10018E-03*,
1762,6f-20F,36069.68731732,106632.43839,109404.84945,6,8,0.85704E-04*,
1763,6f-21F,35741.05277642,106632.43839,109430.34143,6,8,0.73895E-04*,
1764,6f-22F,35461.01206461,106632.43839,109452.43687,6,8,0.64164E-04*,
1765,6f-23F,35220.25816447,106632.43839,109471.71344,6,8,0.56072E-04*,
1766,6f-24F,35011.64441649,106632.43839,109488.63100,6,8,0.49288E-04*,
1767,6f-25F,34829.60192603,106632.43839,109503.55935,6,8,0.43558E-04*,
1768,6F-7P,123719.77853554,106632.44065,107440.71885,8,4,0.10169E-01*,
1769,6F-8P,75025.16846424,106632.44065,107965.32669,8,4,0.83592E-02*,
1770,6F-9P,59082.26311138,106632.44065,108324.99599,8,4,0.63341E-02*,
1771,6F-10P,51286.66438033,106632.44065,108582.26525,8,4,0.47918E-02*,
1772,6F-11P,46725.15720266,106632.44065,108772.61536,8,4,0.36761E-02*,
1773,6F-12P,43764.60400597,106632.44065,108917.39220,8,4,0.28684E-02*,
1774,6F-13P,41707.99303679,106632.44065,109030.06261,8,4,0.22754E-02*,
1775,6F-14P,40208.72410413,106632.44065,109119.46311,8,4,0.18327E-02*,
1776,6F-15P,39075.53208654,106632.44065,109191.58686,8,4,0.14964E-02*,
1777,6F-16P,38194.55539460,106632.44065,109250.61486,8,4,0.12370E-02*,
1778,6F-17P,37493.97516758,106632.44065,109299.53582,8,4,0.10338E-02*,
1779,6F-18P,36926.37552636,106632.44065,109340.53205,8,4,0.87260E-03*,
1780,6F-19P,36459.27226514,106632.44065,109375.22715,8,4,0.74309E-03*,
1781,6F-20P,36069.71900764,106632.44065,109404.84927,8,4,0.63791E-03*,
1782,6F-21P,35741.08357444,106632.44065,109430.34127,8,4,0.55162E-03*,
1783,6F-22P,35461.04212365,106632.44065,109452.43673,8,4,0.48018E-03*,
1784,6F-23P,35220.28760437,106632.44065,109471.71332,8,4,0.42054E-03*,
1785,6F-24P,35011.67333234,106632.44065,109488.63090,8,4,0.37035E-03*,
1786,6F-25P,34829.63039428,106632.44065,109503.55926,8,4,0.32785E-03*,
1787,6F-7f,123719.34414105,106632.44065,107440.72169,8,6,0.26891E-02*,
1788,6F-8f,75025.06144916,106632.44065,107965.32859,8,6,0.18934E-02*,
1789,6F-9f,59082.21650044,106632.44065,108324.99732,8,6,0.13292E-02*,
1790,6F-10f,51286.63877619,106632.44065,108582.26622,8,6,0.96086E-03*,
1791,6F-11f,46725.14123561,106632.44065,108772.61609,8,6,0.71542E-03*,
1792,6F-12f,43764.59321642,106632.44065,108917.39277,8,6,0.54662E-03*,
1793,6F-13f,41707.98532935,106632.44065,109030.06305,8,6,0.42698E-03*,
1794,6F-14f,40208.71836881,106632.44065,109119.46346,8,6,0.33989E-03*,
1795,6F-15f,39075.52768265,106632.44065,109191.58715,8,6,0.27501E-03*,
1796,6F-16f,38194.55192767,106632.44065,109250.61510,8,6,0.22567E-03*,
1797,6F-17f,37493.97238225,106632.44065,109299.53601,8,6,0.18750E-03*,
1798,6F-18f,36926.37325044,106632.44065,109340.53221,8,6,0.15749E-03*,
1799,6F-19f,36459.27037865,106632.44065,109375.22730,8,6,0.13357E-03*,
1800,6F-20f,36069.71742459,106632.44065,109404.84939,8,6,0.11427E-03*,
1801,6F-21f,35741.08223174,106632.44065,109430.34138,8,6,0.98525E-04*,
1802,6F-22f,35461.04097408,106632.44065,109452.43682,8,6,0.85550E-04*,
1803,6F-23f,35220.28661193,106632.44065,109471.71340,8,6,0.74761E-04*,
1804,6F-24f,35011.67246918,106632.44065,109488.63097,8,6,0.65716E-04*,
1805,6F-25f,34829.62963853,106632.44065,109503.55932,8,6,0.58076E-04*,
1806,6F-7F,123719.12694604,106632.44065,107440.72310,8,8,0.16807E-01*,
1807,6F-8F,75025.00794200,106632.44065,107965.32954,8,8,0.11834E-01*,
1808,6F-9F,59082.19319510,106632.44065,108324.99799,8,8,0.83073E-02*,
1809,6F-10F,51286.62597420,106632.44065,108582.26671,8,8,0.60054E-02*,
1810,6F-11F,46725.13325212,106632.44065,108772.61646,8,8,0.44714E-02*,
1811,6F-12F,43764.58782166,106632.44065,108917.39305,8,8,0.34164E-02*,
1812,6F-13F,41707.98147566,106632.44065,109030.06327,8,8,0.26686E-02*,
1813,6F-14F,40208.71550116,106632.44065,109119.46364,8,8,0.21243E-02*,
1814,6F-15F,39075.52548071,106632.44065,109191.58729,8,8,0.17188E-02*,
1815,6F-16F,38194.55019422,106632.44065,109250.61522,8,8,0.14105E-02*,
1816,6F-17F,37493.97098959,106632.44065,109299.53611,8,8,0.11719E-02*,
1817,6F-18F,36926.37211248,106632.44065,109340.53230,8,8,0.98430E-03*,
1818,6F-19F,36459.26943540,106632.44065,109375.22737,8,8,0.83482E-03*,
1819,6F-20F,36069.71663306,106632.44065,109404.84945,8,8,0.71420E-03*,
1820,6F-21F,35741.08156039,106632.44065,109430.34143,8,8,0.61579E-03*,
1821,6F-22F,35461.04039929,106632.44065,109452.43687,8,8,0.53469E-03*,
1822,6F-23F,35220.28611571,106632.44065,109471.71344,8,8,0.46726E-03*,
1823,6F-24F,35011.67203760,106632.44065,109488.63100,8,8,0.41073E-03*,
1824,6F-25F,34829.62926065,106632.44065,109503.55935,8,8,0.36298E-03*,
1825,7S-7d,11745255295.068,107440.71033,107440.71885,2,4,0.32552E-25*,
1826,7S-8d,190615.48234744,107440.71033,107965.32669,2,4,0.11238E-01*,
1827,7S-9d,113085.62962013,107440.71033,108324.99599,2,4,0.78798E-02*,
1828,7S-10d,87599.81548014,107440.71033,108582.26525,2,4,0.55198E-02*,
1829,7S-11d,75080.42831689,107440.71033,108772.61536,2,4,0.39849E-02*,
1830,7S-12d,67719.39313022,107440.71033,108917.39220,2,4,0.29650E-02*,
1831,7S-13d,62918.71330308,107440.71033,109030.06261,2,4,0.22654E-02*,
1832,7S-14d,59568.03258727,107440.71033,109119.46311,2,4,0.17705E-02*,
1833,7S-15d,57114.25017242,107440.71033,109191.58686,2,4,0.14107E-02*,
1834,7S-16d,55251.53319700,107440.71033,109250.61486,2,4,0.11428E-02*,
1835,7S-17d,53797.41186360,107440.71033,109299.53582,2,4,0.93923E-03*,
1836,7S-18d,52636.51809874,107440.71033,109340.53205,2,4,0.78162E-03*,
1837,7S-19d,51692.49447021,107440.71033,109375.22715,2,4,0.65767E-03*,
1838,7S-20d,50912.89529590,107440.71033,109404.84927,2,4,0.55880E-03*,
1839,7S-21d,50260.57756590,107440.71033,109430.34127,2,4,0.47894E-03*,
1840,7S-22d,49708.54885066,107440.71033,109452.43673,2,4,0.41371E-03*,
1841,7S-23d,49236.75684310,107440.71033,109471.71332,2,4,0.35989E-03*,
1842,7S-24d,48830.01899837,107440.71033,109488.63090,2,4,0.31508E-03*,
1843,7S-25d,48476.64745516,107440.71033,109503.55926,2,4,0.27746E-03*,
1844,7S-7D,8808985681.5579,107440.71033,107440.72169,2,6,0.13717E-24*,
1845,7S-8D,190614.79155687,107440.71033,107965.32859,2,6,0.11238E-01*,
1846,7S-9D,113085.45885934,107440.71033,108324.99732,2,6,0.78799E-02*,
1847,7S-10D,87599.74078240,107440.71033,108582.26622,2,6,0.55199E-02*,
1848,7S-11D,75080.38709038,107440.71033,108772.61609,2,6,0.39850E-02*,
1849,7S-12D,67719.36729671,107440.71033,108917.39277,2,6,0.29651E-02*,
1850,7S-13D,62918.69576303,107440.71033,109030.06305,2,6,0.22655E-02*,
1851,7S-14D,59568.01999966,107440.71033,109119.46346,2,6,0.17705E-02*,
1852,7S-15D,57114.24076401,107440.71033,109191.58715,2,6,0.14107E-02*,
1853,7S-16D,55251.52594213,107440.71033,109250.61510,2,6,0.11429E-02*,
1854,7S-17D,53797.40612935,107440.71033,109299.53601,2,6,0.93926E-03*,
1855,7S-18D,52636.51347432,107440.71033,109340.53221,2,6,0.78165E-03*,
1856,7S-19D,51692.49067797,107440.71033,109375.22730,2,6,0.65769E-03*,
1857,7S-20D,50912.89214186,107440.71033,109404.84939,2,6,0.55882E-03*,
1858,7S-21D,50260.57491069,107440.71033,109430.34138,2,6,0.47896E-03*,
1859,7S-22D,49708.54659177,107440.71033,109452.43682,2,6,0.41373E-03*,
1860,7S-23D,49236.75490357,107440.71033,109471.71340,2,6,0.35991E-03*,
1861,7S-24D,48830.01731940,107440.71033,109488.63097,2,6,0.31509E-03*,
1862,7S-25D,48476.64599114,107440.71033,109503.55932,2,6,0.27746E-03*,
1863,7p-7P,11745255295.068,107440.71033,107440.71885,2,4,0.34722E-25*,
1864,7p-8P,190615.48234744,107440.71033,107965.32669,2,4,0.65304E-02*,
1865,7p-9P,113085.62962013,107440.71033,108324.99599,2,4,0.54844E-02*,
1866,7p-10P,87599.81548014,107440.71033,108582.26525,2,4,0.43332E-02*,
1867,7p-11P,75080.42831689,107440.71033,108772.61536,2,4,0.34113E-02*,
1868,7p-12P,67719.39313022,107440.71033,108917.39220,2,4,0.27090E-02*,
1869,7p-13P,62918.71330308,107440.71033,109030.06261,2,4,0.21767E-02*,
1870,7p-14P,59568.03258727,107440.71033,109119.46311,2,4,0.17704E-02*,
1871,7p-15P,57114.25017242,107440.71033,109191.58686,2,4,0.14567E-02*,
1872,7p-16P,55251.53319700,107440.71033,109250.61486,2,4,0.12116E-02*,
1873,7p-17P,53797.41186360,107440.71033,109299.53582,2,4,0.10177E-02*,
1874,7p-18P,52636.51809874,107440.71033,109340.53205,2,4,0.86257E-03*,
1875,7p-19P,51692.49447021,107440.71033,109375.22715,2,4,0.73712E-03*,
1876,7p-20P,50912.89529590,107440.71033,109404.84927,2,4,0.63465E-03*,
1877,7p-21P,50260.57756590,107440.71033,109430.34127,2,4,0.55019E-03*,
1878,7p-22P,49708.54885066,107440.71033,109452.43673,2,4,0.47999E-03*,
1879,7p-23P,49236.75684310,107440.71033,109471.71332,2,4,0.42116E-03*,
1880,7p-24P,48830.01899837,107440.71033,109488.63090,2,4,0.37152E-03*,
1881,7p-25P,48476.64745516,107440.71033,109503.55926,2,4,0.32936E-03*,
1882,7p-7f,8808985681.5579,107440.71033,107440.72169,2,6,0.11431E-24*,
1883,7p-8f,190614.79155687,107440.71033,107965.32859,2,6,0.14753E-01*,
1884,7p-9f,113085.45885934,107440.71033,108324.99732,2,6,0.78959E-02*,
1885,7p-10f,87599.74078240,107440.71033,108582.26622,2,6,0.44393E-02*,
1886,7p-11f,75080.38709038,107440.71033,108772.61609,2,6,0.26688E-02*,
1887,7p-12f,67719.36729671,107440.71033,108917.39277,2,6,0.17020E-02*,
1888,7p-13f,62918.69576303,107440.71033,109030.06305,2,6,0.11406E-02*,
1889,7p-14f,59568.01999966,107440.71033,109119.46346,2,6,0.79692E-03*,
1890,7p-15f,57114.24076401,107440.71033,109191.58715,2,6,0.57658E-03*,
1891,7p-16f,55251.52594213,107440.71033,109250.61510,2,6,0.42969E-03*,
1892,7p-17f,53797.40612935,107440.71033,109299.53601,2,6,0.32841E-03*,
1893,7p-18f,52636.51347432,107440.71033,109340.53221,2,6,0.25650E-03*,
1894,7p-19f,51692.49067797,107440.71033,109375.22730,2,6,0.20413E-03*,
1895,7p-20f,50912.89214186,107440.71033,109404.84939,2,6,0.16514E-03*,
1896,7p-21f,50260.57491069,107440.71033,109430.34138,2,6,0.13552E-03*,
1897,7p-22f,49708.54659177,107440.71033,109452.43682,2,6,0.11263E-03*,
1898,7p-23f,49236.75490357,107440.71033,109471.71340,2,6,0.94655E-04*,
1899,7p-24f,48830.01731940,107440.71033,109488.63097,2,6,0.80351E-04*,
1900,7p-25f,48476.64599114,107440.71033,109503.55932,2,6,0.68822E-04*,
1901,7P-8p,190620.64843411,107440.71885,107965.32099,4,2,0.13061E-01*,
1902,7P-9p,113087.23074650,107440.71885,108324.99198,4,2,0.10968E-01*,
1903,7P-10p,87600.69293360,107440.71885,108582.26233,4,2,0.86660E-02*,
1904,7P-11p,75081.03194815,107440.71885,108772.61317,4,2,0.68222E-02*,
1905,7P-12p,67719.86108387,107440.71885,108917.39051,4,2,0.54176E-02*,
1906,7P-13p,62919.10297884,107440.71885,109030.06128,4,2,0.43531E-02*,
1907,7P-14p,59568.37246202,107440.71885,109119.46204,4,2,0.35405E-02*,
1908,7P-15p,57114.55613218,107440.71885,109191.58600,4,2,0.29132E-02*,
1909,7P-16p,55251.81487537,107440.71885,109250.61415,4,2,0.24230E-02*,
1910,7P-17p,53797.67547909,107440.71885,109299.53522,4,2,0.20352E-02*,
1911,7P-18p,52636.76786471,107440.71885,109340.53155,4,2,0.17250E-02*,
1912,7P-19p,51692.73335404,107440.71885,109375.22673,4,2,0.14741E-02*,
1913,7P-20p,50913.12545453,107440.71885,109404.84890,4,2,0.12692E-02*,
1914,7P-21p,50260.80060891,107440.71885,109430.34095,4,2,0.11003E-02*,
1915,7P-22p,49708.76600610,107440.71885,109452.43646,4,2,0.95989E-03*,
1916,7P-23p,49236.96906589,107440.71885,109471.71308,4,2,0.84227E-03*,
1917,7P-24p,48830.22704337,107440.71885,109488.63069,4,2,0.74300E-03*,
